geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Instalación y Mantenimiento,7835
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Informática y Comunicaciones,6029
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industrias Extractivas,6540
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industrias Alimentarias,924
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Imagen y Sonido,5957
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Imagen Personal,8489
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Hostelería y Turismo,1402
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Fabricación Mecánica,2395
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Energía y Agua,6926
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Electricidad y Electrónica,1309
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Edificación y Obra Civil,1923
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Comercio y Marketing,4136
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Artes y Artesanías,4375
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Artes Gráficas,7588
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Agraria,5481
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Administración y Gestión,7860
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,4645
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Todas las familias,9089
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",1494
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Servicios a la empresa,9625
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Agricultura, pesca, extracción y energía",5666
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Comercio, transporte y reparación de vehículos",3043
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Construcción,4077
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industria,1556
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Hostelería,483
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Actividades sanitarias,7749
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias STEM,7910
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias Industriales,3082
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias ni Industriales ni STEM,4056
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Vidrio y Cerámica,4561
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,No distribuido por familia profesional,2481
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Transporte y Mantenimiento de Vehículos,8392
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Textil, Confección y Piel",272
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Servicios Socioculturales y a la Comunidad,7778
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Seguridad y Medio Ambiente,8374
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Sanidad,131
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Química,6758
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Marítimo-Pesquera,343
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Madera, Mueble y Corcho",3470
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Instalación y Mantenimiento,88
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Informática y Comunicaciones,9085
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industrias Extractivas,9373
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industrias Alimentarias,361
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Imagen y Sonido,2195
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Imagen Personal,8504
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Hostelería y Turismo,1125
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Fabricación Mecánica,2306
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Energía y Agua,5436
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Electricidad y Electrónica,3369
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Edificación y Obra Civil,7054
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Comercio y Marketing,8936
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Artes y Artesanías,1367
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Artes Gráficas,7979
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Agraria,674
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Administración y Gestión,1220
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOE,Actividades Físicas y Deportivas,2185
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Todas las familias,6905
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",4175
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Servicios a la empresa,918
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",6035
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",5937
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Construcción,371
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industria,8974
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Hostelería,157
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Actividades sanitarias,8188
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias STEM,3413
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias Industriales,2365
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias ni Industriales ni STEM,3897
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Vidrio y Cerámica,7065
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,No distribuido por familia profesional,3223
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,8418
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Textil, Confección y Piel",7935
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,783
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Seguridad y Medio Ambiente,2805
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Sanidad,7456
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Química,6653
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Marítimo-Pesquera,9893
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Madera, Mueble y Corcho",60
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Instalación y Mantenimiento,8539
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Informática y Comunicaciones,3744
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industrias Extractivas,8208
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industrias Alimentarias,2850
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Imagen y Sonido,4344
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Imagen Personal,1227
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Hostelería y Turismo,1186
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Fabricación Mecánica,8948
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Energía y Agua,5989
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Electricidad y Electrónica,150
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Edificación y Obra Civil,3266
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Comercio y Marketing,3582
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Artes y Artesanías,2520
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Artes Gráficas,4052
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Agraria,2894
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Administración y Gestión,7310
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Actividades Físicas y Deportivas,2872
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Todas las familias,8146
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",7953
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Servicios a la empresa,6015
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Agricultura, pesca, extracción y energía",858
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",6170
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Construcción,7418
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Industria,6453
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Hostelería,5211
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Actividades sanitarias,582
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Familias STEM,9345
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Familias Industriales,9467
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Familias ni Industriales ni STEM,8570
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Vidrio y Cerámica,4297
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,No distribuido por familia profesional,3219
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,9001
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Textil, Confección y Piel",653
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,1548
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Seguridad y Medio Ambiente,7829
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Sanidad,2149
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Química,8860
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Marítimo-Pesquera,478
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Madera, Mueble y Corcho",3800
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Instalación y Mantenimiento,8887
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Informática y Comunicaciones,5295
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Industrias Extractivas,3346
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Industrias Alimentarias,8658
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Imagen y Sonido,4815
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Imagen Personal,3240
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Hostelería y Turismo,9286
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Fabricación Mecánica,1808
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Energía y Agua,7647
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Electricidad y Electrónica,5954
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Edificación y Obra Civil,467
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Comercio y Marketing,8344
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Artes y Artesanías,9819
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Artes Gráficas,2451
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Agraria,3974
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Administración y Gestión,4714
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Actividades Físicas y Deportivas,7647
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Todas las familias,3683
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",3019
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Servicios a la empresa,5858
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",1571
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",7882
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Construcción,2163
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Industria,4476
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Hostelería,4363
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Actividades sanitarias,4674
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Familias STEM,9499
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Familias Industriales,2206
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Familias ni Industriales ni STEM,2101
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Vidrio y Cerámica,2254
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,No distribuido por familia profesional,6247
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,3692
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Textil, Confección y Piel",8674
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,3057
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Seguridad y Medio Ambiente,1968
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Sanidad,8839
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Química,3956
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Marítimo-Pesquera,153
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Madera, Mueble y Corcho",5620
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Instalación y Mantenimiento,1920
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Informática y Comunicaciones,8963
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Industrias Extractivas,8488
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Industrias Alimentarias,2576
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Imagen y Sonido,8398
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Imagen Personal,2317
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Hostelería y Turismo,763
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Fabricación Mecánica,6822
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Energía y Agua,53
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Electricidad y Electrónica,4128
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Edificación y Obra Civil,6949
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Comercio y Marketing,8841
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Artes y Artesanías,8359
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Artes Gráficas,2134
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Agraria,8262
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Administración y Gestión,7853
Cantabria,2016-2017,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Actividades Físicas y Deportivas,7756
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Todas las familias,3442
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",6569
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Servicios a la empresa,4665
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",9962
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",4852
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Construcción,8692
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Industria,2557
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Hostelería,3978
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Actividades sanitarias,8242
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Familias STEM,8505
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Familias Industriales,5632
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Familias ni Industriales ni STEM,2552
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Vidrio y Cerámica,9599
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,No distribuido por familia profesional,3350
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,1282
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,"Textil, Confección y Piel",2372
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,5030
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Seguridad y Medio Ambiente,6631
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Sanidad,6404
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Química,5639
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Marítimo-Pesquera,9642
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,"Madera, Mueble y Corcho",9916
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Instalación y Mantenimiento,4276
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Informática y Comunicaciones,8341
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Industrias Extractivas,4887
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Industrias Alimentarias,9035
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Imagen y Sonido,9156
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Imagen Personal,9949
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Hostelería y Turismo,9503
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Fabricación Mecánica,8404
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Energía y Agua,7758
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Electricidad y Electrónica,8882
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Edificación y Obra Civil,1683
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Comercio y Marketing,4682
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Artes y Artesanías,295
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Artes Gráficas,3370
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Agraria,2835
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Administración y Gestión,939
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOE,Actividades Físicas y Deportivas,7951
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Todas las familias,3724
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",6513
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Servicios a la empresa,4680
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",3743
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",718
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Construcción,6598
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Industria,4847
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Hostelería,830
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Actividades sanitarias,3457
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Familias STEM,4965
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Familias Industriales,4455
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,9112
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Vidrio y Cerámica,330
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,No distribuido por familia profesional,5014
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,7706
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,"Textil, Confección y Piel",7536
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,5102
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,7925
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Sanidad,9177
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Química,9090
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Marítimo-Pesquera,9851
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",9844
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Instalación y Mantenimiento,153
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Informática y Comunicaciones,5078
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Industrias Extractivas,3065
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Industrias Alimentarias,1635
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Imagen y Sonido,2781
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Imagen Personal,1958
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Hostelería y Turismo,7238
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Fabricación Mecánica,7767
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Energía y Agua,449
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Electricidad y Electrónica,7065
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Edificación y Obra Civil,9575
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Comercio y Marketing,9658
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Artes y Artesanías,7194
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Artes Gráficas,2271
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Agraria,2620
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Administración y Gestión,1927
Cantabria,2016-2017,FP Grado Superior,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,6916
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Todas las familias,6901
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",9179
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Servicios a la empresa,8344
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,"Agricultura, pesca, extracción y energía",6697
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,"Comercio, transporte y reparación de vehículos",494
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Construcción,8508
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Industria,869
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Hostelería,6565
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Actividades sanitarias,121
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Familias STEM,4297
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Familias Industriales,1975
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Familias ni Industriales ni STEM,923
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Vidrio y Cerámica,42
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,No distribuido por familia profesional,8522
Cantabria,2016-2017,FP Grado Superior,Presencial,LOE,Transporte y Mantenimiento de Vehículos,362
