geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
España,2016-2017,FP Básica,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,6869
España,2016-2017,FP Básica,A Distancia,LOE,"Textil, Confección y Piel",5548
España,2016-2017,FP Básica,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,2426
España,2016-2017,FP Básica,A Distancia,LOE,Seguridad y Medio Ambiente,8671
España,2016-2017,FP Básica,A Distancia,LOE,Sanidad,6773
España,2016-2017,FP Básica,A Distancia,LOE,Química,8333
España,2016-2017,FP Básica,A Distancia,LOE,Marítimo-Pesquera,4921
España,2016-2017,FP Básica,A Distancia,LOE,"Madera, Mueble y Corcho",7585
España,2016-2017,FP Básica,A Distancia,LOE,Instalación y Mantenimiento,9688
España,2016-2017,FP Básica,A Distancia,LOE,Informática y Comunicaciones,9293
España,2016-2017,FP Básica,A Distancia,LOE,Industrias Extractivas,3548
España,2016-2017,FP Básica,A Distancia,LOE,Industrias Alimentarias,4123
España,2016-2017,FP Básica,A Distancia,LOE,Imagen y Sonido,9287
España,2016-2017,FP Básica,A Distancia,LOE,Imagen Personal,2361
España,2016-2017,FP Básica,A Distancia,LOE,Hostelería y Turismo,4664
España,2016-2017,FP Básica,A Distancia,LOE,Fabricación Mecánica,8779
España,2016-2017,FP Básica,A Distancia,LOE,Energía y Agua,1845
España,2016-2017,FP Básica,A Distancia,LOE,Electricidad y Electrónica,9639
España,2016-2017,FP Básica,A Distancia,LOE,Edificación y Obra Civil,5066
España,2016-2017,FP Básica,A Distancia,LOE,Comercio y Marketing,8491
España,2016-2017,FP Básica,A Distancia,LOE,Artes y Artesanías,5847
España,2016-2017,FP Básica,A Distancia,LOE,Artes Gráficas,5675
España,2016-2017,FP Básica,A Distancia,LOE,Agraria,4272
España,2016-2017,FP Básica,A Distancia,LOE,Administración y Gestión,965
España,2016-2017,FP Básica,A Distancia,LOE,Actividades Físicas y Deportivas,3246
España,2016-2017,FP Básica,A Distancia,LOGSE,Todas las familias,3334
España,2016-2017,FP Básica,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",4187
España,2016-2017,FP Básica,A Distancia,LOGSE,Servicios a la empresa,4019
España,2016-2017,FP Básica,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",8674
España,2016-2017,FP Básica,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",6488
España,2016-2017,FP Básica,A Distancia,LOGSE,Construcción,7379
España,2016-2017,FP Básica,A Distancia,LOGSE,Industria,1526
España,2016-2017,FP Básica,A Distancia,LOGSE,Hostelería,6252
España,2016-2017,FP Básica,A Distancia,LOGSE,Actividades sanitarias,9698
España,2016-2017,FP Básica,A Distancia,LOGSE,Familias STEM,7602
España,2016-2017,FP Básica,A Distancia,LOGSE,Familias Industriales,9221
España,2016-2017,FP Básica,A Distancia,LOGSE,Familias ni Industriales ni STEM,6068
España,2016-2017,FP Básica,A Distancia,LOGSE,Vidrio y Cerámica,4155
España,2016-2017,FP Básica,A Distancia,LOGSE,No distribuido por familia profesional,7958
España,2016-2017,FP Básica,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,3918
España,2016-2017,FP Básica,A Distancia,LOGSE,"Textil, Confección y Piel",8756
España,2016-2017,FP Básica,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,7840
España,2016-2017,FP Básica,A Distancia,LOGSE,Seguridad y Medio Ambiente,3083
España,2016-2017,FP Básica,A Distancia,LOGSE,Sanidad,9890
España,2016-2017,FP Básica,A Distancia,LOGSE,Química,6681
España,2016-2017,FP Básica,A Distancia,LOGSE,Marítimo-Pesquera,8960
España,2016-2017,FP Básica,A Distancia,LOGSE,"Madera, Mueble y Corcho",1433
España,2016-2017,FP Básica,A Distancia,LOGSE,Instalación y Mantenimiento,1524
España,2016-2017,FP Básica,A Distancia,LOGSE,Informática y Comunicaciones,3521
España,2016-2017,FP Básica,A Distancia,LOGSE,Industrias Extractivas,1893
España,2016-2017,FP Básica,A Distancia,LOGSE,Industrias Alimentarias,2214
España,2016-2017,FP Básica,A Distancia,LOGSE,Imagen y Sonido,2922
España,2016-2017,FP Básica,A Distancia,LOGSE,Imagen Personal,9994
España,2016-2017,FP Básica,A Distancia,LOGSE,Hostelería y Turismo,5056
España,2016-2017,FP Básica,A Distancia,LOGSE,Fabricación Mecánica,3869
España,2016-2017,FP Básica,A Distancia,LOGSE,Energía y Agua,5879
España,2016-2017,FP Básica,A Distancia,LOGSE,Electricidad y Electrónica,7433
España,2016-2017,FP Básica,A Distancia,LOGSE,Edificación y Obra Civil,1722
España,2016-2017,FP Básica,A Distancia,LOGSE,Comercio y Marketing,7346
España,2016-2017,FP Básica,A Distancia,LOGSE,Artes y Artesanías,6056
España,2016-2017,FP Básica,A Distancia,LOGSE,Artes Gráficas,4451
España,2016-2017,FP Básica,A Distancia,LOGSE,Agraria,6503
España,2016-2017,FP Básica,A Distancia,LOGSE,Administración y Gestión,9474
España,2016-2017,FP Básica,A Distancia,LOGSE,Actividades Físicas y Deportivas,4981
España,2017-2018,Total FP,Todas las modalidades,LOE,Todas las familias,5785
España,2017-2018,Total FP,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",582
España,2017-2018,Total FP,Todas las modalidades,LOE,Servicios a la empresa,2105
España,2017-2018,Total FP,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",3014
España,2017-2018,Total FP,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",3351
España,2017-2018,Total FP,Todas las modalidades,LOE,Construcción,4533
España,2017-2018,Total FP,Todas las modalidades,LOE,Industria,8747
España,2017-2018,Total FP,Todas las modalidades,LOE,Hostelería,6260
España,2017-2018,Total FP,Todas las modalidades,LOE,Actividades sanitarias,3915
España,2017-2018,Total FP,Todas las modalidades,LOE,Familias STEM,9465
España,2017-2018,Total FP,Todas las modalidades,LOE,Familias Industriales,2643
España,2017-2018,Total FP,Todas las modalidades,LOE,Familias ni Industriales ni STEM,4298
España,2017-2018,Total FP,Todas las modalidades,LOE,Vidrio y Cerámica,4050
España,2017-2018,Total FP,Todas las modalidades,LOE,No distribuido por familia profesional,4349
España,2017-2018,Total FP,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,559
España,2017-2018,Total FP,Todas las modalidades,LOE,"Textil, Confección y Piel",4263
España,2017-2018,Total FP,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,7924
España,2017-2018,Total FP,Todas las modalidades,LOE,Seguridad y Medio Ambiente,7569
España,2017-2018,Total FP,Todas las modalidades,LOE,Sanidad,1093
España,2017-2018,Total FP,Todas las modalidades,LOE,Química,5990
España,2017-2018,Total FP,Todas las modalidades,LOE,Marítimo-Pesquera,9958
España,2017-2018,Total FP,Todas las modalidades,LOE,"Madera, Mueble y Corcho",9663
España,2017-2018,Total FP,Todas las modalidades,LOE,Instalación y Mantenimiento,6887
España,2017-2018,Total FP,Todas las modalidades,LOE,Informática y Comunicaciones,6330
España,2017-2018,Total FP,Todas las modalidades,LOE,Industrias Extractivas,5963
España,2017-2018,Total FP,Todas las modalidades,LOE,Industrias Alimentarias,6370
España,2017-2018,Total FP,Todas las modalidades,LOE,Imagen y Sonido,5173
España,2017-2018,Total FP,Todas las modalidades,LOE,Imagen Personal,5863
España,2017-2018,Total FP,Todas las modalidades,LOE,Hostelería y Turismo,4992
España,2017-2018,Total FP,Todas las modalidades,LOE,Fabricación Mecánica,7421
España,2017-2018,Total FP,Todas las modalidades,LOE,Energía y Agua,5806
España,2017-2018,Total FP,Todas las modalidades,LOE,Electricidad y Electrónica,154
España,2017-2018,Total FP,Todas las modalidades,LOE,Edificación y Obra Civil,7181
España,2017-2018,Total FP,Todas las modalidades,LOE,Comercio y Marketing,4708
España,2017-2018,Total FP,Todas las modalidades,LOE,Artes y Artesanías,1961
España,2017-2018,Total FP,Todas las modalidades,LOE,Artes Gráficas,2755
España,2017-2018,Total FP,Todas las modalidades,LOE,Agraria,7306
España,2017-2018,Total FP,Todas las modalidades,LOE,Administración y Gestión,1865
España,2017-2018,Total FP,Todas las modalidades,LOE,Actividades Físicas y Deportivas,531
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Todas las familias,1516
España,2017-2018,Total FP,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",6569
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Servicios a la empresa,2440
España,2017-2018,Total FP,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",4825
España,2017-2018,Total FP,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",1170
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Construcción,177
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Industria,7712
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Hostelería,1960
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Actividades sanitarias,1385
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Familias STEM,413
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Familias Industriales,8397
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,8872
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Vidrio y Cerámica,2768
España,2017-2018,Total FP,Todas las modalidades,LOGSE,No distribuido por familia profesional,9947
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,3331
España,2017-2018,Total FP,Todas las modalidades,LOGSE,"Textil, Confección y Piel",3110
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,3281
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,2239
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Sanidad,9600
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Química,4147
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Marítimo-Pesquera,2147
España,2017-2018,Total FP,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",5545
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Instalación y Mantenimiento,8606
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Informática y Comunicaciones,9535
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Industrias Extractivas,1272
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Industrias Alimentarias,7006
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Imagen y Sonido,9775
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Imagen Personal,9918
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Hostelería y Turismo,4297
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Fabricación Mecánica,7716
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Energía y Agua,9611
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Electricidad y Electrónica,693
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Edificación y Obra Civil,3259
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Comercio y Marketing,8150
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Artes y Artesanías,2991
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Artes Gráficas,8246
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Agraria,4975
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Administración y Gestión,8637
España,2017-2018,Total FP,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,5438
España,2017-2018,Total FP,Presencial,LOE,Todas las familias,6818
España,2017-2018,Total FP,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",3107
España,2017-2018,Total FP,Presencial,LOE,Servicios a la empresa,398
España,2017-2018,Total FP,Presencial,LOE,"Agricultura, pesca, extracción y energía",8644
España,2017-2018,Total FP,Presencial,LOE,"Comercio, transporte y reparación de vehículos",5713
España,2017-2018,Total FP,Presencial,LOE,Construcción,1731
España,2017-2018,Total FP,Presencial,LOE,Industria,7266
España,2017-2018,Total FP,Presencial,LOE,Hostelería,2079
España,2017-2018,Total FP,Presencial,LOE,Actividades sanitarias,564
España,2017-2018,Total FP,Presencial,LOE,Familias STEM,6887
España,2017-2018,Total FP,Presencial,LOE,Familias Industriales,8259
España,2017-2018,Total FP,Presencial,LOE,Familias ni Industriales ni STEM,8012
España,2017-2018,Total FP,Presencial,LOE,Vidrio y Cerámica,7758
España,2017-2018,Total FP,Presencial,LOE,No distribuido por familia profesional,7749
España,2017-2018,Total FP,Presencial,LOE,Transporte y Mantenimiento de Vehículos,4218
España,2017-2018,Total FP,Presencial,LOE,"Textil, Confección y Piel",2323
España,2017-2018,Total FP,Presencial,LOE,Servicios Socioculturales y a la Comunidad,1481
España,2017-2018,Total FP,Presencial,LOE,Seguridad y Medio Ambiente,6414
España,2017-2018,Total FP,Presencial,LOE,Sanidad,5442
España,2017-2018,Total FP,Presencial,LOE,Química,6990
España,2017-2018,Total FP,Presencial,LOE,Marítimo-Pesquera,922
España,2017-2018,Total FP,Presencial,LOE,"Madera, Mueble y Corcho",9649
España,2017-2018,Total FP,Presencial,LOE,Instalación y Mantenimiento,363
España,2017-2018,Total FP,Presencial,LOE,Informática y Comunicaciones,7693
España,2017-2018,Total FP,Presencial,LOE,Industrias Extractivas,857
España,2017-2018,Total FP,Presencial,LOE,Industrias Alimentarias,677
España,2017-2018,Total FP,Presencial,LOE,Imagen y Sonido,1900
España,2017-2018,Total FP,Presencial,LOE,Imagen Personal,3759
España,2017-2018,Total FP,Presencial,LOE,Hostelería y Turismo,8448
España,2017-2018,Total FP,Presencial,LOE,Fabricación Mecánica,1040
España,2017-2018,Total FP,Presencial,LOE,Energía y Agua,4246
España,2017-2018,Total FP,Presencial,LOE,Electricidad y Electrónica,3328
España,2017-2018,Total FP,Presencial,LOE,Edificación y Obra Civil,4805
España,2017-2018,Total FP,Presencial,LOE,Comercio y Marketing,3332
España,2017-2018,Total FP,Presencial,LOE,Artes y Artesanías,4420
España,2017-2018,Total FP,Presencial,LOE,Artes Gráficas,1286
España,2017-2018,Total FP,Presencial,LOE,Agraria,2223
España,2017-2018,Total FP,Presencial,LOE,Administración y Gestión,8998
España,2017-2018,Total FP,Presencial,LOE,Actividades Físicas y Deportivas,7889
España,2017-2018,Total FP,Presencial,LOGSE,Todas las familias,7957
España,2017-2018,Total FP,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",5989
España,2017-2018,Total FP,Presencial,LOGSE,Servicios a la empresa,1129
España,2017-2018,Total FP,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",2993
España,2017-2018,Total FP,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",3531
España,2017-2018,Total FP,Presencial,LOGSE,Construcción,5299
España,2017-2018,Total FP,Presencial,LOGSE,Industria,7159
España,2017-2018,Total FP,Presencial,LOGSE,Hostelería,8329
España,2017-2018,Total FP,Presencial,LOGSE,Actividades sanitarias,5679
España,2017-2018,Total FP,Presencial,LOGSE,Familias STEM,1093
España,2017-2018,Total FP,Presencial,LOGSE,Familias Industriales,1719
España,2017-2018,Total FP,Presencial,LOGSE,Familias ni Industriales ni STEM,4447
España,2017-2018,Total FP,Presencial,LOGSE,Vidrio y Cerámica,5056
España,2017-2018,Total FP,Presencial,LOGSE,No distribuido por familia profesional,5775
España,2017-2018,Total FP,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,1226
España,2017-2018,Total FP,Presencial,LOGSE,"Textil, Confección y Piel",2506
España,2017-2018,Total FP,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,571
España,2017-2018,Total FP,Presencial,LOGSE,Seguridad y Medio Ambiente,9554
España,2017-2018,Total FP,Presencial,LOGSE,Sanidad,17
España,2017-2018,Total FP,Presencial,LOGSE,Química,7957
España,2017-2018,Total FP,Presencial,LOGSE,Marítimo-Pesquera,6990
España,2017-2018,Total FP,Presencial,LOGSE,"Madera, Mueble y Corcho",9805
España,2017-2018,Total FP,Presencial,LOGSE,Instalación y Mantenimiento,5002
España,2017-2018,Total FP,Presencial,LOGSE,Informática y Comunicaciones,7484
España,2017-2018,Total FP,Presencial,LOGSE,Industrias Extractivas,941
España,2017-2018,Total FP,Presencial,LOGSE,Industrias Alimentarias,6454
España,2017-2018,Total FP,Presencial,LOGSE,Imagen y Sonido,1347
España,2017-2018,Total FP,Presencial,LOGSE,Imagen Personal,8444
España,2017-2018,Total FP,Presencial,LOGSE,Hostelería y Turismo,4450
España,2017-2018,Total FP,Presencial,LOGSE,Fabricación Mecánica,1306
España,2017-2018,Total FP,Presencial,LOGSE,Energía y Agua,9760
España,2017-2018,Total FP,Presencial,LOGSE,Electricidad y Electrónica,395
España,2017-2018,Total FP,Presencial,LOGSE,Edificación y Obra Civil,8428
España,2017-2018,Total FP,Presencial,LOGSE,Comercio y Marketing,3008
España,2017-2018,Total FP,Presencial,LOGSE,Artes y Artesanías,860
España,2017-2018,Total FP,Presencial,LOGSE,Artes Gráficas,7166
España,2017-2018,Total FP,Presencial,LOGSE,Agraria,4283
España,2017-2018,Total FP,Presencial,LOGSE,Administración y Gestión,4188
España,2017-2018,Total FP,Presencial,LOGSE,Actividades Físicas y Deportivas,1958
España,2017-2018,Total FP,A Distancia,LOE,Todas las familias,7040
España,2017-2018,Total FP,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",5829
España,2017-2018,Total FP,A Distancia,LOE,Servicios a la empresa,8090
España,2017-2018,Total FP,A Distancia,LOE,"Agricultura, pesca, extracción y energía",8301
España,2017-2018,Total FP,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",116
España,2017-2018,Total FP,A Distancia,LOE,Construcción,3022
España,2017-2018,Total FP,A Distancia,LOE,Industria,8947
España,2017-2018,Total FP,A Distancia,LOE,Hostelería,5039
España,2017-2018,Total FP,A Distancia,LOE,Actividades sanitarias,2571
España,2017-2018,Total FP,A Distancia,LOE,Familias STEM,1350
España,2017-2018,Total FP,A Distancia,LOE,Familias Industriales,9507
España,2017-2018,Total FP,A Distancia,LOE,Familias ni Industriales ni STEM,6446
España,2017-2018,Total FP,A Distancia,LOE,Vidrio y Cerámica,8318
España,2017-2018,Total FP,A Distancia,LOE,No distribuido por familia profesional,7717
España,2017-2018,Total FP,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,2239
España,2017-2018,Total FP,A Distancia,LOE,"Textil, Confección y Piel",9911
España,2017-2018,Total FP,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,1843
España,2017-2018,Total FP,A Distancia,LOE,Seguridad y Medio Ambiente,196
España,2017-2018,Total FP,A Distancia,LOE,Sanidad,8164
España,2017-2018,Total FP,A Distancia,LOE,Química,8765
España,2017-2018,Total FP,A Distancia,LOE,Marítimo-Pesquera,7815
España,2017-2018,Total FP,A Distancia,LOE,"Madera, Mueble y Corcho",8655
España,2017-2018,Total FP,A Distancia,LOE,Instalación y Mantenimiento,4593
España,2017-2018,Total FP,A Distancia,LOE,Informática y Comunicaciones,9146
España,2017-2018,Total FP,A Distancia,LOE,Industrias Extractivas,4270
España,2017-2018,Total FP,A Distancia,LOE,Industrias Alimentarias,3579
España,2017-2018,Total FP,A Distancia,LOE,Imagen y Sonido,9644
España,2017-2018,Total FP,A Distancia,LOE,Imagen Personal,5525
España,2017-2018,Total FP,A Distancia,LOE,Hostelería y Turismo,8802
España,2017-2018,Total FP,A Distancia,LOE,Fabricación Mecánica,7739
España,2017-2018,Total FP,A Distancia,LOE,Energía y Agua,2347
España,2017-2018,Total FP,A Distancia,LOE,Electricidad y Electrónica,6550
España,2017-2018,Total FP,A Distancia,LOE,Edificación y Obra Civil,9229
España,2017-2018,Total FP,A Distancia,LOE,Comercio y Marketing,2653
España,2017-2018,Total FP,A Distancia,LOE,Artes y Artesanías,8667
España,2017-2018,Total FP,A Distancia,LOE,Artes Gráficas,8801
España,2017-2018,Total FP,A Distancia,LOE,Agraria,4958
España,2017-2018,Total FP,A Distancia,LOE,Administración y Gestión,7952
España,2017-2018,Total FP,A Distancia,LOE,Actividades Físicas y Deportivas,6014
España,2017-2018,Total FP,A Distancia,LOGSE,Todas las familias,340
España,2017-2018,Total FP,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",1051
España,2017-2018,Total FP,A Distancia,LOGSE,Servicios a la empresa,2786
España,2017-2018,Total FP,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",1838
España,2017-2018,Total FP,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",7593
España,2017-2018,Total FP,A Distancia,LOGSE,Construcción,5252
España,2017-2018,Total FP,A Distancia,LOGSE,Industria,8116
España,2017-2018,Total FP,A Distancia,LOGSE,Hostelería,9793
España,2017-2018,Total FP,A Distancia,LOGSE,Actividades sanitarias,5018
España,2017-2018,Total FP,A Distancia,LOGSE,Familias STEM,498
España,2017-2018,Total FP,A Distancia,LOGSE,Familias Industriales,4097
España,2017-2018,Total FP,A Distancia,LOGSE,Familias ni Industriales ni STEM,8044
España,2017-2018,Total FP,A Distancia,LOGSE,Vidrio y Cerámica,7588
España,2017-2018,Total FP,A Distancia,LOGSE,No distribuido por familia profesional,7412
España,2017-2018,Total FP,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,1314
España,2017-2018,Total FP,A Distancia,LOGSE,"Textil, Confección y Piel",4863
España,2017-2018,Total FP,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,53
España,2017-2018,Total FP,A Distancia,LOGSE,Seguridad y Medio Ambiente,3676
España,2017-2018,Total FP,A Distancia,LOGSE,Sanidad,6259
España,2017-2018,Total FP,A Distancia,LOGSE,Química,3266
España,2017-2018,Total FP,A Distancia,LOGSE,Marítimo-Pesquera,1117
España,2017-2018,Total FP,A Distancia,LOGSE,"Madera, Mueble y Corcho",7449
España,2017-2018,Total FP,A Distancia,LOGSE,Instalación y Mantenimiento,296
España,2017-2018,Total FP,A Distancia,LOGSE,Informática y Comunicaciones,6129
España,2017-2018,Total FP,A Distancia,LOGSE,Industrias Extractivas,3891
España,2017-2018,Total FP,A Distancia,LOGSE,Industrias Alimentarias,5382
España,2017-2018,Total FP,A Distancia,LOGSE,Imagen y Sonido,5907
España,2017-2018,Total FP,A Distancia,LOGSE,Imagen Personal,6844
España,2017-2018,Total FP,A Distancia,LOGSE,Hostelería y Turismo,5058
España,2017-2018,Total FP,A Distancia,LOGSE,Fabricación Mecánica,9906
España,2017-2018,Total FP,A Distancia,LOGSE,Energía y Agua,4124
España,2017-2018,Total FP,A Distancia,LOGSE,Electricidad y Electrónica,5073
España,2017-2018,Total FP,A Distancia,LOGSE,Edificación y Obra Civil,5219
España,2017-2018,Total FP,A Distancia,LOGSE,Comercio y Marketing,6383
España,2017-2018,Total FP,A Distancia,LOGSE,Artes y Artesanías,4259
España,2017-2018,Total FP,A Distancia,LOGSE,Artes Gráficas,892
España,2017-2018,Total FP,A Distancia,LOGSE,Agraria,9490
España,2017-2018,Total FP,A Distancia,LOGSE,Administración y Gestión,8637
España,2017-2018,Total FP,A Distancia,LOGSE,Actividades Físicas y Deportivas,5380
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Todas las familias,2009
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",2945
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Servicios a la empresa,5154
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",5258
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",1297
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Construcción,5227
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Industria,391
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Hostelería,8887
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Actividades sanitarias,8053
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Familias STEM,501
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Familias Industriales,7593
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Familias ni Industriales ni STEM,5631
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Vidrio y Cerámica,3728
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,No distribuido por familia profesional,3736
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,8455
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,"Textil, Confección y Piel",8809
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,446
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Seguridad y Medio Ambiente,4653
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Sanidad,4604
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Química,7462
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Marítimo-Pesquera,2834
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,"Madera, Mueble y Corcho",3295
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Instalación y Mantenimiento,8639
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Informática y Comunicaciones,2335
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Industrias Extractivas,4765
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Industrias Alimentarias,2175
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Imagen y Sonido,4135
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Imagen Personal,2477
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Hostelería y Turismo,7403
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Fabricación Mecánica,9286
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Energía y Agua,1190
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Electricidad y Electrónica,8576
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Edificación y Obra Civil,6596
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Comercio y Marketing,8622
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Artes y Artesanías,2508
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Artes Gráficas,2189
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Agraria,7328
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Administración y Gestión,6319
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOE,Actividades Físicas y Deportivas,4473
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Todas las familias,4937
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",995
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Servicios a la empresa,6042
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",1671
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",240
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Construcción,2189
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Industria,7947
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Hostelería,1888
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Actividades sanitarias,2376
España,2017-2018,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Familias STEM,609
