geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",1651
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Servicios a la empresa,1551
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",1347
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",3592
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Construcción,6371
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Industria,5420
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Hostelería,8838
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Actividades sanitarias,1789
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Familias STEM,6313
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Familias Industriales,6322
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Familias ni Industriales ni STEM,71
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Vidrio y Cerámica,7927
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,No distribuido por familia profesional,5330
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,152
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,"Textil, Confección y Piel",5805
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,6646
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Seguridad y Medio Ambiente,8248
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Sanidad,9443
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Química,9521
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Marítimo-Pesquera,6710
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,"Madera, Mueble y Corcho",567
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Instalación y Mantenimiento,8338
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Informática y Comunicaciones,6413
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Industrias Extractivas,9256
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Industrias Alimentarias,527
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Imagen y Sonido,9692
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Imagen Personal,6275
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Hostelería y Turismo,6878
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Fabricación Mecánica,3348
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Energía y Agua,5957
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Electricidad y Electrónica,3603
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Edificación y Obra Civil,3511
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Comercio y Marketing,3817
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Artes y Artesanías,3171
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Artes Gráficas,6640
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Agraria,1974
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Administración y Gestión,5893
Galicia,2015-2016,FP Básica,Todas las modalidades,LOE,Actividades Físicas y Deportivas,5398
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Todas las familias,2856
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",613
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Servicios a la empresa,9744
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",1611
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",5172
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Construcción,3877
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Industria,4055
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Hostelería,2419
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Actividades sanitarias,6509
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Familias STEM,1868
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Familias Industriales,588
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,7819
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Vidrio y Cerámica,6616
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,No distribuido por familia profesional,6362
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,3807
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,"Textil, Confección y Piel",8969
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,9417
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,7646
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Sanidad,3551
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Química,7021
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Marítimo-Pesquera,3308
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",940
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Instalación y Mantenimiento,5722
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Informática y Comunicaciones,8968
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Industrias Extractivas,1441
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Industrias Alimentarias,8668
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Imagen y Sonido,6514
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Imagen Personal,8717
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Hostelería y Turismo,8313
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Fabricación Mecánica,7758
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Energía y Agua,9081
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Electricidad y Electrónica,7927
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Edificación y Obra Civil,1819
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Comercio y Marketing,5152
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Artes y Artesanías,6113
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Artes Gráficas,2480
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Agraria,4596
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Administración y Gestión,9651
Galicia,2015-2016,FP Básica,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,7787
Galicia,2015-2016,FP Básica,Presencial,LOE,Todas las familias,2953
Galicia,2015-2016,FP Básica,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",3359
Galicia,2015-2016,FP Básica,Presencial,LOE,Servicios a la empresa,152
Galicia,2015-2016,FP Básica,Presencial,LOE,"Agricultura, pesca, extracción y energía",2678
Galicia,2015-2016,FP Básica,Presencial,LOE,"Comercio, transporte y reparación de vehículos",4715
Galicia,2015-2016,FP Básica,Presencial,LOE,Construcción,7817
Galicia,2015-2016,FP Básica,Presencial,LOE,Industria,9113
Galicia,2015-2016,FP Básica,Presencial,LOE,Hostelería,5073
Galicia,2015-2016,FP Básica,Presencial,LOE,Actividades sanitarias,6350
Galicia,2015-2016,FP Básica,Presencial,LOE,Familias STEM,5092
Galicia,2015-2016,FP Básica,Presencial,LOE,Familias Industriales,5987
Galicia,2015-2016,FP Básica,Presencial,LOE,Familias ni Industriales ni STEM,5236
Galicia,2015-2016,FP Básica,Presencial,LOE,Vidrio y Cerámica,1552
Galicia,2015-2016,FP Básica,Presencial,LOE,No distribuido por familia profesional,6565
Galicia,2015-2016,FP Básica,Presencial,LOE,Transporte y Mantenimiento de Vehículos,8265
Galicia,2015-2016,FP Básica,Presencial,LOE,"Textil, Confección y Piel",9947
Galicia,2015-2016,FP Básica,Presencial,LOE,Servicios Socioculturales y a la Comunidad,3337
Galicia,2015-2016,FP Básica,Presencial,LOE,Seguridad y Medio Ambiente,8953
Galicia,2015-2016,FP Básica,Presencial,LOE,Sanidad,1571
Galicia,2015-2016,FP Básica,Presencial,LOE,Química,2490
Galicia,2015-2016,FP Básica,Presencial,LOE,Marítimo-Pesquera,8019
Galicia,2015-2016,FP Básica,Presencial,LOE,"Madera, Mueble y Corcho",8312
Galicia,2015-2016,FP Básica,Presencial,LOE,Instalación y Mantenimiento,3513
Galicia,2015-2016,FP Básica,Presencial,LOE,Informática y Comunicaciones,2701
Galicia,2015-2016,FP Básica,Presencial,LOE,Industrias Extractivas,9997
Galicia,2015-2016,FP Básica,Presencial,LOE,Industrias Alimentarias,6566
Galicia,2015-2016,FP Básica,Presencial,LOE,Imagen y Sonido,7574
Galicia,2015-2016,FP Básica,Presencial,LOE,Imagen Personal,2318
Galicia,2015-2016,FP Básica,Presencial,LOE,Hostelería y Turismo,6574
Galicia,2015-2016,FP Básica,Presencial,LOE,Fabricación Mecánica,6528
Galicia,2015-2016,FP Básica,Presencial,LOE,Energía y Agua,1074
Galicia,2015-2016,FP Básica,Presencial,LOE,Electricidad y Electrónica,3470
Galicia,2015-2016,FP Básica,Presencial,LOE,Edificación y Obra Civil,6377
Galicia,2015-2016,FP Básica,Presencial,LOE,Comercio y Marketing,8383
Galicia,2015-2016,FP Básica,Presencial,LOE,Artes y Artesanías,6287
Galicia,2015-2016,FP Básica,Presencial,LOE,Artes Gráficas,7361
Galicia,2015-2016,FP Básica,Presencial,LOE,Agraria,2066
Galicia,2015-2016,FP Básica,Presencial,LOE,Administración y Gestión,78
Galicia,2015-2016,FP Básica,Presencial,LOE,Actividades Físicas y Deportivas,4556
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Todas las familias,3813
Galicia,2015-2016,FP Básica,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",1537
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Servicios a la empresa,8653
Galicia,2015-2016,FP Básica,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",6377
Galicia,2015-2016,FP Básica,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",9852
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Construcción,2926
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Industria,9295
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Hostelería,6903
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Actividades sanitarias,1823
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Familias STEM,1729
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Familias Industriales,2639
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Familias ni Industriales ni STEM,212
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Vidrio y Cerámica,1775
Galicia,2015-2016,FP Básica,Presencial,LOGSE,No distribuido por familia profesional,6476
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,7572
Galicia,2015-2016,FP Básica,Presencial,LOGSE,"Textil, Confección y Piel",5438
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,6679
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Seguridad y Medio Ambiente,5684
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Sanidad,7381
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Química,4518
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Marítimo-Pesquera,2382
Galicia,2015-2016,FP Básica,Presencial,LOGSE,"Madera, Mueble y Corcho",6528
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Instalación y Mantenimiento,3063
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Informática y Comunicaciones,1304
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Industrias Extractivas,2269
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Industrias Alimentarias,6814
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Imagen y Sonido,3926
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Imagen Personal,8751
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Hostelería y Turismo,2628
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Fabricación Mecánica,2991
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Energía y Agua,7495
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Electricidad y Electrónica,1565
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Edificación y Obra Civil,142
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Comercio y Marketing,4812
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Artes y Artesanías,8289
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Artes Gráficas,198
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Agraria,8192
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Administración y Gestión,564
Galicia,2015-2016,FP Básica,Presencial,LOGSE,Actividades Físicas y Deportivas,9022
Galicia,2015-2016,FP Básica,A Distancia,LOE,Todas las familias,3543
Galicia,2015-2016,FP Básica,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",5519
Galicia,2015-2016,FP Básica,A Distancia,LOE,Servicios a la empresa,9661
Galicia,2015-2016,FP Básica,A Distancia,LOE,"Agricultura, pesca, extracción y energía",3020
Galicia,2015-2016,FP Básica,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",1794
Galicia,2015-2016,FP Básica,A Distancia,LOE,Construcción,3855
Galicia,2015-2016,FP Básica,A Distancia,LOE,Industria,4074
Galicia,2015-2016,FP Básica,A Distancia,LOE,Hostelería,4608
Galicia,2015-2016,FP Básica,A Distancia,LOE,Actividades sanitarias,5466
Galicia,2015-2016,FP Básica,A Distancia,LOE,Familias STEM,1092
Galicia,2015-2016,FP Básica,A Distancia,LOE,Familias Industriales,1534
Galicia,2015-2016,FP Básica,A Distancia,LOE,Familias ni Industriales ni STEM,7824
Galicia,2015-2016,FP Básica,A Distancia,LOE,Vidrio y Cerámica,8131
Galicia,2015-2016,FP Básica,A Distancia,LOE,No distribuido por familia profesional,2569
Galicia,2015-2016,FP Básica,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,7904
Galicia,2015-2016,FP Básica,A Distancia,LOE,"Textil, Confección y Piel",4394
Galicia,2015-2016,FP Básica,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,3910
Galicia,2015-2016,FP Básica,A Distancia,LOE,Seguridad y Medio Ambiente,8709
Galicia,2015-2016,FP Básica,A Distancia,LOE,Sanidad,5381
Galicia,2015-2016,FP Básica,A Distancia,LOE,Química,1551
Galicia,2015-2016,FP Básica,A Distancia,LOE,Marítimo-Pesquera,5535
Galicia,2015-2016,FP Básica,A Distancia,LOE,"Madera, Mueble y Corcho",5073
Galicia,2015-2016,FP Básica,A Distancia,LOE,Instalación y Mantenimiento,9456
Galicia,2015-2016,FP Básica,A Distancia,LOE,Informática y Comunicaciones,658
Galicia,2015-2016,FP Básica,A Distancia,LOE,Industrias Extractivas,6546
Galicia,2015-2016,FP Básica,A Distancia,LOE,Industrias Alimentarias,5278
Galicia,2015-2016,FP Básica,A Distancia,LOE,Imagen y Sonido,2606
Galicia,2015-2016,FP Básica,A Distancia,LOE,Imagen Personal,9772
Galicia,2015-2016,FP Básica,A Distancia,LOE,Hostelería y Turismo,2665
Galicia,2015-2016,FP Básica,A Distancia,LOE,Fabricación Mecánica,928
Galicia,2015-2016,FP Básica,A Distancia,LOE,Energía y Agua,5942
Galicia,2015-2016,FP Básica,A Distancia,LOE,Electricidad y Electrónica,1552
Galicia,2015-2016,FP Básica,A Distancia,LOE,Edificación y Obra Civil,8669
Galicia,2015-2016,FP Básica,A Distancia,LOE,Comercio y Marketing,8398
Galicia,2015-2016,FP Básica,A Distancia,LOE,Artes y Artesanías,5539
Galicia,2015-2016,FP Básica,A Distancia,LOE,Artes Gráficas,1960
Galicia,2015-2016,FP Básica,A Distancia,LOE,Agraria,8716
Galicia,2015-2016,FP Básica,A Distancia,LOE,Administración y Gestión,191
Galicia,2015-2016,FP Básica,A Distancia,LOE,Actividades Físicas y Deportivas,671
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Todas las familias,4503
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",2674
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Servicios a la empresa,3686
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",747
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",2453
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Construcción,4809
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Industria,2035
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Hostelería,3732
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Actividades sanitarias,5737
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Familias STEM,5738
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Familias Industriales,9377
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Familias ni Industriales ni STEM,7937
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Vidrio y Cerámica,7890
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,No distribuido por familia profesional,9417
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,8190
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,"Textil, Confección y Piel",4086
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,3891
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Seguridad y Medio Ambiente,7463
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Sanidad,4885
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Química,5128
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Marítimo-Pesquera,6686
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,"Madera, Mueble y Corcho",1127
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Instalación y Mantenimiento,4156
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Informática y Comunicaciones,756
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Industrias Extractivas,8583
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Industrias Alimentarias,5671
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Imagen y Sonido,4410
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Imagen Personal,925
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Hostelería y Turismo,4876
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Fabricación Mecánica,8039
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Energía y Agua,8060
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Electricidad y Electrónica,8981
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Edificación y Obra Civil,6491
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Comercio y Marketing,1725
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Artes y Artesanías,2885
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Artes Gráficas,4853
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Agraria,2303
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Administración y Gestión,6590
Galicia,2015-2016,FP Básica,A Distancia,LOGSE,Actividades Físicas y Deportivas,720
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Todas las familias,9463
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",556
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Servicios a la empresa,79
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",6018
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",9602
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Construcción,9156
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Industria,151
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Hostelería,1761
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Actividades sanitarias,1745
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Familias STEM,1867
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Familias Industriales,9416
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Familias ni Industriales ni STEM,4908
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Vidrio y Cerámica,1162
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,No distribuido por familia profesional,593
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,3191
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,"Textil, Confección y Piel",6701
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,4283
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Seguridad y Medio Ambiente,5398
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Sanidad,7358
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Química,1521
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Marítimo-Pesquera,4999
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,"Madera, Mueble y Corcho",8223
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Instalación y Mantenimiento,6619
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Informática y Comunicaciones,3496
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Industrias Extractivas,158
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Industrias Alimentarias,6640
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Imagen y Sonido,45
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Imagen Personal,4702
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Hostelería y Turismo,9215
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Fabricación Mecánica,8736
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Energía y Agua,3120
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Electricidad y Electrónica,3863
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Edificación y Obra Civil,3047
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Comercio y Marketing,9296
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Artes y Artesanías,29
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Artes Gráficas,4898
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Agraria,5684
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Administración y Gestión,6340
Galicia,2016-2017,Total FP,Todas las modalidades,LOE,Actividades Físicas y Deportivas,5753
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Todas las familias,467
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",1634
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Servicios a la empresa,3257
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",960
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",5126
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Construcción,6046
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Industria,4157
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Hostelería,4591
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Actividades sanitarias,9699
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Familias STEM,3455
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Familias Industriales,4565
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,5815
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Vidrio y Cerámica,8581
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,No distribuido por familia profesional,9136
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,86
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,"Textil, Confección y Piel",1122
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,229
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,8819
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Sanidad,3186
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Química,3858
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Marítimo-Pesquera,3143
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",1464
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Instalación y Mantenimiento,5192
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Informática y Comunicaciones,1491
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Industrias Extractivas,6555
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Industrias Alimentarias,7243
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Imagen y Sonido,1777
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Imagen Personal,444
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Hostelería y Turismo,7385
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Fabricación Mecánica,2488
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Energía y Agua,650
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Electricidad y Electrónica,6386
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Edificación y Obra Civil,1079
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Comercio y Marketing,389
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Artes y Artesanías,1524
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Artes Gráficas,4695
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Agraria,4980
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Administración y Gestión,4181
Galicia,2016-2017,Total FP,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,1541
Galicia,2016-2017,Total FP,Presencial,LOE,Todas las familias,2769
Galicia,2016-2017,Total FP,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",7968
Galicia,2016-2017,Total FP,Presencial,LOE,Servicios a la empresa,680
Galicia,2016-2017,Total FP,Presencial,LOE,"Agricultura, pesca, extracción y energía",9690
Galicia,2016-2017,Total FP,Presencial,LOE,"Comercio, transporte y reparación de vehículos",7062
Galicia,2016-2017,Total FP,Presencial,LOE,Construcción,8727
Galicia,2016-2017,Total FP,Presencial,LOE,Industria,3026
Galicia,2016-2017,Total FP,Presencial,LOE,Hostelería,8743
Galicia,2016-2017,Total FP,Presencial,LOE,Actividades sanitarias,3424
Galicia,2016-2017,Total FP,Presencial,LOE,Familias STEM,412
Galicia,2016-2017,Total FP,Presencial,LOE,Familias Industriales,571
Galicia,2016-2017,Total FP,Presencial,LOE,Familias ni Industriales ni STEM,2399
Galicia,2016-2017,Total FP,Presencial,LOE,Vidrio y Cerámica,7170
Galicia,2016-2017,Total FP,Presencial,LOE,No distribuido por familia profesional,2557
Galicia,2016-2017,Total FP,Presencial,LOE,Transporte y Mantenimiento de Vehículos,9697
